POST_UPLOAD,User can upload posts.,t,2023-12-07 22:22:48.144776,2023-12-07 22:22:48.144776
POST_DELETE,User can delete other user posts.,t,2023-12-07 22:22:48.144776,2023-12-07 22:22:48.144776
POST_RATE,User can rate posts.,t,2023-12-07 22:22:48.144776,2023-12-07 22:22:48.144776
POST_BOOKMARK,User can bookmark posts.,t,2023-12-07 22:22:48.144776,2023-12-07 22:22:48.144776
COMMENT_CREATE,User can comment on posts.,t,2023-12-07 22:22:48.144776,2023-12-07 22:22:48.144776
COMMENT_DELETE,User can delete other users comment.,t,2023-12-07 22:22:48.144776,2023-12-07 22:22:48.144776
COMMENT_RATE,User can rate comments.,t,2023-12-07 22:22:48.144776,2023-12-07 22:22:48.144776
USER_BAN,User can ban other users,t,2023-12-07 22:22:48.144776,2023-12-07 22:22:48.144776
